Date,Surface,Best of,player_name,opponent_name,player_rank,player_elo,opponent_rank,opponent_elo,ewma_form,ewma_serve,ewma_return,ewma_surface,days_rest,result,total_games
2022-08-29,Hard,5,Grenier H.,Etcheverry T.,119.0,1488.2358924973307,86.0,1376.556515981676,0.26711996114618747,0.607890354754663,0.41936951184830185,0.20235988200589972,0.0,1,37.0
2022-08-29,Hard,5,Draper J.,Ruusuvuori E.,53.0,1670.3287560865149,49.0,1634.887905376368,0.3582442677849196,0.6285752912669628,0.3863183618813339,0.5039083439057468,0.0,1,28.0
2022-08-29,Hard,5,Paul T.,Miralles B.,34.0,1740.4982048192498,79.0,1508.392230526589,0.5401926320461752,0.6441571338449598,0.3885790740424417,0.5737807267137391,0.0,1,45.0
2022-08-29,Hard,5,Auger-Aliassime F.,Ritschard A.,8.0,1803.5740588251504,186.0,1498.1744470639517,0.34586175087456933,0.6745440856479359,0.3673952172829048,0.5461690108191944,0.0,1,37.0
2022-08-29,Hard,5,Galan D.,Tsitsipas S.,94.0,1565.3254578973376,5.0,1908.5918710484734,0.2955012489534459,0.5729937915579092,0.4082035175204522,0.3640542201365774,0.0,1,34.0
2022-08-29,Hard,5,Thompson J.,Sonego L.,102.0,1522.2661151951681,63.0,1539.4220168527372,0.196577270814327,0.6208230846901088,0.33339598750266747,0.34816307561014986,0.0,1,43.0
2022-08-29,Hard,5,Fokina A.,Nishioka Y.,39.0,1643.6872835010645,55.0,1618.9201591866968,0.6255766823221113,0.6108797571320569,0.3929958488235066,0.41736134259566726,0.0,1,30.0
2022-08-29,Hard,5,Fucsovics M.,Cressy M.,98.0,1612.0987428382357,32.0,1661.0941042095553,0.13539969512286695,0.6181606458754644,0.35940129397676335,0.32728778667108793,0.0,1,0.0
2022-08-29,Hard,5,Nadal R.,Hijikata R.,3.0,2078.9736104992667,198.0,1500.6658048221275,0.7439951849277536,0.6376137414577617,0.4554060186040957,0.7369422125760587,0.0,1,36.0
2022-08-29,Hard,5,Nava E.,Millman J.,203.0,1433.7588666138497,103.0,1556.7419470564687,0.0,0.5302595537629725,0.20774679352326347,0.0,0.0,1,50.0
2022-08-29,Hard,5,Monteiro T.,Molcan A.,67.0,1539.325384186062,40.0,1683.7453082840407,0.34834342393172174,0.6616117161839674,0.3332014981019767,0.45764959570896735,0.0,1,37.0
2022-08-29,Hard,5,Berrettini M.,Jarry N.,14.0,1855.5779213114395,123.0,1481.8267409039568,0.7620016392766086,0.6808219163887319,0.34729450590900357,0.5967795578834119,0.0,1,26.0
2022-08-29,Hard,5,Holt B.,Fritz T.,303.0,1500.0,12.0,1838.9326133819538,0.0,0.6242038216560509,0.375,0.0,0.0,1,45.0
2022-08-29,Hard,5,Cachin P.,Bedene A.,66.0,1483.605457271027,347.0,1515.2808102659621,0.4536138581004845,0.6135539321592556,0.36110114950885414,0.5333333333333333,0.0,1,51.0
2022-08-29,Hard,5,Moutet C.,Wawrinka S.,112.0,1568.140836000839,295.0,1647.1631792091398,0.6654580410437819,0.5841804224068966,0.38646934616919876,0.5334090325839046,0.0,1,0.0
2022-08-29,Hard,5,Khachanov K.,Kudla D.,31.0,1722.1073511625054,96.0,1456.7061051456576,0.8397955442776404,0.6463849520577831,0.3629770456747871,0.6246665958424173,0.0,1,32.0
2022-08-29,Hard,5,Korda S.,Bagnis F.,52.0,1731.8928868074552,105.0,1461.9378453059533,0.3471623649182643,0.6320974997575026,0.3907891084341583,0.5313683155429761,0.0,1,44.0
2022-08-29,Hard,5,Shapovalov D.,Huesler M.,21.0,1657.2757021039133,85.0,1534.683643044625,0.5134567691187232,0.6595739087844803,0.3381301437144435,0.49923098550049644,0.0,1,44.0
2022-08-29,Hard,5,Ruud C.,Edmund K.,7.0,1858.3118889691407,601.0,1624.8446751119395,0.9058545153150677,0.6780374747557414,0.3820186539771835,0.7637182925557097,0.0,1,29.0
2022-08-29,Hard,5,Zandschulp B.,Machac T.,22.0,1730.2047193574733,126.0,1542.8110332914528,0.36689143790872286,0.6250933170805038,0.3783568456167874,0.4997119357311466,0.0,1,50.0
2022-08-29,Hard,5,Brooksby J.,Lajovic D.,43.0,1673.3933349447668,88.0,1511.0503782734681,0.4531909660146523,0.6018212318216987,0.38975339552271965,0.5164514910088674,0.0,1,0.0
2022-08-29,Hard,5,Coric B.,Couacaud E.,29.0,1779.4339781451065,193.0,1487.353476024059,0.6258095138120247,0.6641546154158801,0.35679755191021867,0.6678716569806292,0.0,1,52.0
2022-08-29,Hard,5,Evans D.,Vesely J.,23.0,1681.0737103766235,68.0,1535.4576724883764,0.5417165425211317,0.6306871340286779,0.38201592073426405,0.5561642903411346,0.0,1,24.0
2022-08-29,Hard,5,Duckworth J.,O'Connell C.,83.0,1519.547457663378,118.0,1460.6219116221594,0.3154225465015423,0.6221505358513656,0.3286031193898921,0.3382344567985369,0.0,1,40.0
2022-08-29,Hard,5,Ramos-Vinolas A.,Gombos N.,42.0,1623.2674878061862,114.0,1488.0829316056743,0.25280373917386106,0.6132843691729217,0.3786626099004632,0.29961768384399384,0.0,1,31.0
2022-08-29,Hard,5,Cilic M.,Marterer M.,17.0,1787.6969014499973,156.0,1435.4734213057345,0.7132979486989631,0.6624223673204246,0.38871846327568377,0.6024688198463767,0.0,1,29.0
2022-08-29,Hard,5,Nakashima B.,Kotov P.,69.0,1644.3923899636327,113.0,1466.2308045673574,0.44188880658068175,0.6689009281672627,0.34358345456589706,0.44799769831086494,0.0,1,29.0
2022-08-29,Hard,5,Eubanks C.,Martinez P.,145.0,1453.5418451991804,54.0,1581.0081649112128,0.28530289490324995,0.6451525245305411,0.2941174953903371,0.25310173962799204,0.0,1,34.0
2022-08-29,Hard,5,Alcaraz C.,Baez S.,4.0,1952.8010964396012,37.0,1624.5635679661816,0.9325696932599978,0.6750866186141838,0.4233087367678983,0.858933224690537,0.0,1,0.0
2022-08-29,Hard,5,Musetti L.,Goffin D.,30.0,1642.0171299802175,62.0,1629.8805369952468,0.4543418604279455,0.6181260352851524,0.3636430376620005,0.36028680647831873,0.0,1,53.0
2022-08-29,Hard,5,Brouwer G.,Mannarino A.,181.0,1525.5508467770942,45.0,1706.3183587863145,0.3076923076923077,0.6435082345133465,0.5371349208086432,0.0,0.0,1,29.0
2022-08-29,Hard,5,Ivashka I.,Querrey S.,73.0,1677.2150309549697,287.0,1514.6588426269666,0.6698375327015281,0.6356322422897756,0.3726121751895834,0.5649155444955217,0.0,1,42.0
2022-08-29,Hard,5,Hurkacz H.,Otte O.,10.0,1826.3804343888187,41.0,1686.313617192427,0.26160295099995506,0.6939392730576094,0.3401365827822301,0.5139723005440772,0.0,1,28.0
2022-08-29,Hard,5,Coria F.,Griekspoor T.,78.0,1548.8592569391947,46.0,1584.8082748985119,0.14002844604255035,0.578145924450894,0.39196934367776026,0.1901698634767659,0.0,1,31.0
2022-08-29,Hard,5,Popyrin A.,Tseng C.,84.0,1471.2122395494293,89.0,1481.5159931452695,0.24137072079938626,0.6408382376487445,0.3162439136610542,0.29087078378970066,0.0,1,35.0
2022-08-29,Hard,5,Norrie C.,Paire B.,9.0,1861.7208050303952,173.0,1391.787026806048,0.7360310789392486,0.6476132664847203,0.3862394646067592,0.7116026668306823,0.0,1,25.0
2022-08-29,Hard,5,Sousa J.,McDonald M.,59.0,1453.5106511987128,77.0,1606.1796113523328,0.11099992446999717,0.6109504510639652,0.3851977734265099,0.3663449825808771,0.0,1,42.0
2022-08-29,Hard,5,Isner J.,Delbonis F.,48.0,1739.9142490778058,134.0,1476.7244552166426,0.3747703157887003,0.6588512539618214,0.3256891902637168,0.4802611881516904,0.0,1,28.0
2022-08-29,Hard,5,Rune H.,Gojowczyk P.,33.0,1578.0040441640267,108.0,1503.5030503904222,0.4316303167531863,0.5733122979115763,0.4075739085148597,0.4217845494209974,0.0,1,31.0
2022-08-29,Hard,5,Baena R.,Munar J.,80.0,1504.8486210868348,57.0,1573.2141797446152,0.27337593306784636,0.5825373345781938,0.3676514054876186,0.17358998434712972,0.0,1,34.0
2022-08-29,Hard,5,Kwon S.,Verdasco F.,81.0,1557.499020933947,122.0,1486.1282931719684,0.2017029689216694,0.5743607869907918,0.3749022534346838,0.3782572948168966,0.0,1,39.0
2022-08-29,Hard,5,Rublev A.,Djere L.,11.0,1792.1111657795448,64.0,1642.3841674365165,0.7801283950474142,0.6587066543685972,0.3748085136201314,0.6731788973039889,0.0,1,51.0
2022-08-29,Hard,5,Schwartzman D.,Sock J.,16.0,1707.6729914891775,107.0,1575.034406977983,0.5436344996267249,0.5670702180695754,0.41940184035526346,0.5417673132760822,0.0,1,0.0
2022-08-29,Hard,5,Rijthoven T.,Zhang Z.,117.0,1625.458999774471,137.0,1461.3011718713733,0.3941916487380379,0.39320027008087,0.6319756936517419,0.0,0.0,1,52.0
2022-08-29,Hard,5,Kubler J.,Ymer M.,109.0,1564.9172664548705,99.0,1641.9496247851257,0.32679431029093553,0.6074723082068845,0.3618638349034233,0.32890450754554035,0.0,1,40.0
2022-08-29,Hard,5,Tiafoe F.,Giron M.,26.0,1703.2976668795081,56.0,1590.4269780429945,0.788371264146496,0.6560561230473171,0.36597153075644584,0.646972669737141,0.0,1,32.0
2022-08-29,Hard,5,Kecmanovic M.,Tien L.,36.0,1729.5561173840613,1042.0,1500.0,0.25741235474402085,0.6246328473401686,0.3707066867502281,0.4879624557961525,0.0,1,34.0
2022-08-29,Hard,5,Gasquet R.,Daniel T.,91.0,1651.6182631715333,95.0,1486.8880229450278,0.5730515672958867,0.6246362282575452,0.3767945547144122,0.5082956153127455,0.0,1,39.0
2022-08-29,Hard,5,Murray A.,Cerundolo F.,51.0,1723.273906038756,27.0,1667.2212849931334,0.4932685157318364,0.6338578941155201,0.3985528612677797,0.448383439997454,0.0,1,30.0
2022-08-29,Hard,5,Fognini F.,Karatsev A.,60.0,1582.066054310408,38.0,1569.9485731338941,0.23127173327771589,0.5752664755861615,0.38942978097659064,0.338378033909842,0.0,1,46.0
2022-08-29,Hard,5,Alcaraz C.,Sinner J.,4.0,1957.0027911923123,13.0,1904.3736020608262,0.9550464621733319,0.6715326432197204,0.42441631442649785,0.8765796059885473,0.0,1,56.0
2022-08-29,Hard,5,Medvedev D.,Rinderknech A.,1.0,1947.6941506908222,58.0,1571.36185192467,0.7297590020344383,0.6657234802853486,0.4070068886720046,0.714396116946709,0.0,1,29.0
2022-08-29,Hard,5,Kyrgios N.,Bonzi B.,25.0,1923.5112316420493,50.0,1609.2341631527768,0.8060382447681009,0.6818944533875531,0.3789361796858443,0.7413911719967088,0.0,1,43.0
2022-08-29,Hard,5,Wolf J.,Tabilo A.,87.0,1582.0596010269114,71.0,1579.9363505176873,0.44237517624963457,0.6046504532567905,0.3355335692506078,0.4313376050751111,0.0,1,41.0
2022-08-29,Hard,5,Busta P.,Bublik A.,15.0,1788.8003640281747,47.0,1684.809952948901,0.7443569357761186,0.6735125702551994,0.3990840698835307,0.7006536023504707,0.0,1,42.0
2022-08-29,Hard,5,Minaur A.,Garin C.,20.0,1777.6006480526228,82.0,1653.2792897017114,0.542808992901453,0.6220952196249699,0.4016867569174124,0.589658076782038,0.0,1,33.0
2022-08-29,Hard,5,Tiafoe F.,Kubler J.,26.0,1714.2752365114459,109.0,1584.4077290306013,0.858914176097664,0.6590152813618823,0.364371849455271,0.6911010860206296,0.0,1,38.0
2022-08-29,Hard,5,Draper J.,Auger-Aliassime F.,53.0,1684.7022820690263,8.0,1808.2792846878358,0.5721653553322575,0.6328038303503086,0.38583252426240133,0.577226144249271,0.0,1,30.0
2022-08-29,Hard,5,Galan D.,Thompson J.,94.0,1593.4295906060402,102.0,1539.0555321686686,0.5303341659708563,0.57805071770185,0.4114376991857994,0.4454839012285506,0.0,1,45.0
2022-08-29,Hard,5,Dimitrov G.,Johnson S.,19.0,1695.1645567206306,110.0,1625.7345345202257,0.11334171424860469,0.6613851573688093,0.3628206706383077,0.3334040663113723,0.0,1,25.0
2022-09-13,Hard,3,Auger-Aliassime F.,Kwon S.,13.0,1786.8167881702097,74.0,1563.5741110886577,0.5639078339163796,0.6733638220577466,0.3681639351890133,0.6028978847558337,15.0,0,22.0
2022-09-13,Hard,3,Baez S.,Ymer E.,37.0,1620.3618732134705,119.0,1505.6934696943385,0.05306458280231825,0.6041242384951749,0.3769508927540257,0.16876066902104084,15.0,0,32.0
2022-09-13,Hard,3,Schwartzman D.,Ymer M.,17.0,1708.5649911818289,98.0,1622.459162209395,0.6957563330844833,0.5700549351833663,0.42117001263158826,0.5990463991166566,15.0,0,16.0
2022-09-13,Hard,3,Wu T.,Pospisil V.,185.0,1482.2937442927166,141.0,1574.1802208884092,0.2583778533268578,0.14962595331494766,0.8479868789570527,0.37061374409257475,30.0,0,30.0
2022-09-13,Hard,3,Goffin D.,Minaur A.,62.0,1614.4392205329484,22.0,1772.66220456401,0.11202518292426199,0.613131904923107,0.38483907583867044,0.21049141064295734,15.0,0,16.0
2022-09-13,Hard,3,Kukushkin M.,Griekspoor T.,221.0,1455.0237532904134,48.0,1567.1586442019097,0.12176504029463307,0.5569563083826942,0.3646957342378828,0.30280018504258704,30.0,0,25.0
2022-09-13,Hard,3,Bublik A.,Zandschulp B.,44.0,1673.4608270917504,35.0,1715.793037006227,0.5702380674895565,0.6517903828750099,0.3711627497279856,0.5035148164001906,15.0,0,26.0
2022-09-13,Hard,3,Bergs Z.,Kubler J.,134.0,1471.8554849659347,97.0,1574.124548627095,0.26915984489444206,0.26625572778421597,0.7320066271189587,0.359707948371916,30.0,0,26.0
2022-09-13,Hard,3,Kwon S.,Auger-Aliassime F.,74.0,1563.5741110886577,13.0,1786.8167881702097,0.46780197928111295,0.5811762200881601,0.37619617148362533,0.45598032251271914,15.0,1,22.0
2022-09-13,Hard,3,Ymer E.,Baez S.,119.0,1505.6934696943385,37.0,1620.3618732134705,0.4000139344541427,0.630412503237141,0.38706043958310477,0.6487864134135236,30.0,1,32.0
2022-09-13,Hard,3,Ymer M.,Schwartzman D.,98.0,1622.459162209395,17.0,1708.5649911818289,0.31580979965576556,0.5970085181773388,0.3844082519232888,0.48490425417334493,15.0,1,16.0
2022-09-13,Hard,3,Pospisil V.,Wu T.,141.0,1574.1802208884092,185.0,1482.2937442927166,0.2777243723292191,0.6416322952480036,0.31262748286172265,0.35977141342637003,30.0,1,30.0
2022-09-13,Hard,3,Minaur A.,Goffin D.,22.0,1772.66220456401,62.0,1614.4392205329484,0.6952059952676354,0.6282433541232187,0.4060995771218033,0.6409508171857139,15.0,1,16.0
2022-09-13,Hard,3,Griekspoor T.,Kukushkin M.,48.0,1567.1586442019097,221.0,1455.0237532904134,0.3467838504750055,0.652358686200156,0.32861911288021306,0.2933818727025411,15.0,1,25.0
2022-09-13,Hard,3,Zandschulp B.,Bublik A.,35.0,1715.793037006227,44.0,1673.4608270917504,0.5779276252724826,0.6273537946207455,0.37785564495080876,0.5623381321546951,15.0,1,26.0
2022-09-13,Hard,3,Kubler J.,Bergs Z.,97.0,1574.124548627095,134.0,1471.8554849659347,0.5512095378414879,0.610981869199803,0.3623480629334843,0.4307387129385474,15.0,1,26.0
2022-09-14,Hard,3,Musetti L.,Gojo B.,30.0,1654.467265612924,164.0,1535.7057015304356,0.6362279069519636,0.6152168528709598,0.36535057652960634,0.4405875055952106,16.0,1,18.0
2022-09-14,Hard,3,Berrettini M.,Coric B.,15.0,1866.2762469827546,26.0,1763.8868998743187,0.8413344261844058,0.6866675070364635,0.35183818417212215,0.6471821445758229,16.0,1,28.0
2022-09-14,Hard,3,Ramos-Vinolas A.,Djere L.,40.0,1624.1541889352252,66.0,1632.881992222122,0.5018691594492407,0.6214034701799984,0.37990755014388294,0.3871654739461083,16.0,1,33.0
2022-09-14,Hard,3,Agut R.,Kecmanovic M.,21.0,1749.2108277669588,33.0,1716.8609113654018,0.37012508118772575,0.63156553532936,0.43422661866448486,0.5402779980611373,16.0,1,26.0
2022-09-14,Hard,3,Gojo B.,Musetti L.,164.0,1535.7057015304356,30.0,1654.467265612924,0.4208786793899616,0.6267018772556187,0.3017242315573575,0.4676442926680818,30.0,0,18.0
2022-09-14,Hard,3,Coric B.,Berrettini M.,26.0,1763.8868998743187,15.0,1866.2762469827546,0.7505396758746832,0.6641779388750013,0.35752662336821767,0.7093876998581307,16.0,0,28.0
2022-09-14,Hard,3,Djere L.,Ramos-Vinolas A.,66.0,1632.881992222122,40.0,1624.1541889352252,0.3970123019023186,0.6407319185469873,0.35262667750216553,0.48348016332173793,16.0,0,33.0
2022-09-14,Hard,3,Struff J.,Bonzi B.,132.0,1522.7579955318813,53.0,1604.730355041441,0.10414010890352356,0.6289461189277081,0.32988489874900595,0.22403719093269714,30.0,1,30.0
2022-09-14,Hard,3,Kecmanovic M.,Agut R.,33.0,1716.8609113654018,21.0,1749.2108277669588,0.5049415698293472,0.6281798668979278,0.37468899292327357,0.55196720839467,16.0,0,26.0
2022-09-14,Hard,3,Bonzi B.,Struff J.,53.0,1604.730355041441,132.0,1522.7579955318813,0.5190791575305739,0.6558924167293183,0.3636139516808759,0.4553301413578929,16.0,0,30.0
2022-09-14,Hard,3,Otte O.,Mannarino A.,52.0,1676.4358007962512,47.0,1682.6715689967302,0.44352858651015864,0.6410621597098128,0.3679248578587818,0.38543889821484595,16.0,0,19.0
2022-09-14,Hard,3,Evans D.,Paul T.,25.0,1688.4373775301274,29.0,1751.0833056430456,0.6944776950140877,0.6407644315688691,0.3896277968159244,0.6116437541753549,16.0,0,30.0
2022-09-14,Hard,3,Mannarino A.,Otte O.,47.0,1682.6715689967302,52.0,1676.4358007962512,0.6323888610846403,0.6728386770198772,0.3696679841049602,0.6757541096367109,16.0,1,19.0
2022-09-14,Hard,3,Fritz T.,Norrie C.,12.0,1810.9146482378312,8.0,1853.5016522306469,0.386045047751359,0.6832012562147897,0.39755409626541643,0.5985450659096194,16.0,0,33.0
2022-09-14,Hard,3,Paul T.,Evans D.,29.0,1751.0833056430456,25.0,1688.4373775301274,0.6934617546974501,0.644460219521547,0.39010389123054323,0.6270581529135638,16.0,1,30.0
2022-09-14,Hard,3,Norrie C.,Fritz T.,8.0,1853.5016522306469,12.0,1810.9146482378312,0.8240207192928324,0.653758032702296,0.39599820882567793,0.747652333489559,16.0,1,33.0
2022-09-15,Hard,3,Bielinskyi V.,Fucsovics M.,605.0,1500.0,91.0,1615.6364226211263,0.5,0.6,0.6,0.5,10.0,0,17.0
2022-09-15,Hard,3,Beloborodko I.,Fucsovics M.,747.0,1483.4370517025188,91.0,1626.499464112737,0.0,0.3611111111111111,0.19999999999999996,0.5,30.0,0,20.0
2022-09-15,Hard,3,Kukushkin M.,Paul T.,221.0,1444.015617450921,29.0,1764.2292174425636,0.08117669352975539,0.5210236433257461,0.40568310622253556,0.26495016189701015,2.0,0,17.0
2022-09-15,Hard,3,Bonzi B.,Minaur A.,53.0,1585.023908267463,22.0,1781.8409308589303,0.3460527716711671,0.6135767769403301,0.4046711160885613,0.39749244736948913,1.0,0,26.0
2022-09-15,Hard,3,Kecmanovic M.,Kwon S.,33.0,1702.346389728556,74.0,1588.6401798075742,0.3366277132195648,0.5876521335496745,0.4150316385411269,0.4829712511540191,1.0,1,19.0
2022-09-15,Hard,3,Gasquet R.,Kubler J.,79.0,1677.1082306830997,97.0,1585.5463515603308,0.7153677115305911,0.6289118968157095,0.3791447860551513,0.5697586633987879,17.0,1,18.0
2022-09-15,Hard,3,Piros Z.,Orlov V.,159.0,1518.1321723951185,530.0,1500.0,0.3119294768139378,0.5652127997942789,0.4275444165114909,0.4418630402436071,30.0,1,16.0
2022-09-15,Hard,3,Coric B.,Ymer M.,26.0,1752.4701821702918,98.0,1642.345243795234,0.5003597839164554,0.6213277492701625,0.3989765186347843,0.6207142373757145,1.0,1,28.0
2022-09-15,Hard,3,Kwon S.,Kecmanovic M.,74.0,1588.6401798075742,33.0,1702.346389728556,0.645201319520742,0.5436809800824723,0.41644157977500434,0.5239867553752019,2.0,0,19.0
2022-09-15,Hard,3,Kubler J.,Gasquet R.,97.0,1585.5463515603308,79.0,1677.1082306830997,0.7008122831480671,0.5715636840901384,0.403486897582937,0.5148703141766451,2.0,0,18.0
2022-09-15,Hard,3,Ymer M.,Coric B.,98.0,1642.345243795234,26.0,1752.4701821702918,0.5438731997705104,0.5584918395852525,0.42412384857339924,0.5492941025932765,2.0,0,28.0
2022-09-15,Hard,3,Wu T.,Lajovic D.,185.0,1470.4292995378596,92.0,1502.026110561175,0.16875495638382246,0.13997266600430588,0.8577941770888557,0.30003582320499184,2.0,0,16.0
2022-09-15,Hard,3,Orlov V.,Piros Z.,530.0,1500.0,159.0,1518.1321723951185,0.5,0.6,0.6,0.5,10.0,0,16.0
2022-09-15,Hard,3,Gojo B.,Ymer E.,164.0,1524.9713679567258,119.0,1526.7904087524355,0.28026467192027127,0.5862694980778368,0.3467742811343022,0.39668243182134016,1.0,0,21.0
2022-09-15,Hard,3,Bublik A.,Fritz T.,44.0,1659.4007074252397,12.0,1796.8660887598603,0.38015871165970433,0.6097393904314609,0.41173289490682524,0.4405754590546936,2.0,0,29.0
2022-09-15,Hard,3,Lajovic D.,Wu T.,92.0,1502.026110561175,185.0,1470.4292995378596,0.19862865144758543,0.6096009608999963,0.34233986599172644,0.23416831113285286,17.0,1,16.0
2022-09-15,Hard,3,Ymer E.,Gojo B.,119.0,1526.7904087524355,164.0,1524.9713679567258,0.6000092896360955,0.5897407288347449,0.4266049273519367,0.6927962332154713,2.0,1,21.0
2022-09-15,Hard,3,Fritz T.,Bublik A.,12.0,1796.8660887598603,44.0,1659.4007074252397,0.2573633651675727,0.6391237558138355,0.4364215739257122,0.5237269326709021,1.0,1,29.0
2022-09-15,Hard,3,Minaur A.,Bonzi B.,22.0,1781.8409308589303,53.0,1585.023908267463,0.7968039968450903,0.5877115248249466,0.4444157334365257,0.6858319650385949,2.0,1,26.0
2022-09-15,Hard,3,Fucsovics M.,Bielinskyi V.,91.0,1615.6364226211263,605.0,1500.0,0.423599796748578,0.6238967788558026,0.36058687357682884,0.41137681397674053,17.0,1,17.0
2022-09-15,Hard,3,Paul T.,Kukushkin M.,29.0,1764.2292174425636,221.0,1444.015617450921,0.7956411697983,0.6028821408427375,0.4294520272801856,0.6736758968448838,1.0,1,17.0
2022-09-15,Hard,3,Fucsovics M.,Beloborodko I.,91.0,1626.499464112737,747.0,1483.4370517025188,0.6157331978323853,0.5836453737683316,0.4018393333460657,0.48495471271929474,0.0,1,20.0
2022-09-16,Hard,3,Zeballos F.,Samrej K.,743.0,1466.300499215088,575.0,1500.7239814046388,0.3302141157811262,0.12985186400861937,0.8601679103275959,0.378698224852071,30.0,0,17.0
2022-09-16,Hard,3,Carr S.,King D.,767.0,1454.5822875448646,868.0,1516.3749758990443,0.0,0.39564070165006693,0.41280783905653834,0.0,30.0,0,17.0
2022-09-16,Hard,3,Marshall K.,O'Hoisin O.,0.0,1468.736306793522,811.0,1500.0,0.0,0.4277269317329333,0.2803379416282642,0.0,30.0,0,15.0
2022-09-16,Hard,3,Barki N.,Majchrzak K.,0.0,1500.0,101.0,1511.0729742151884,0.5,0.6,0.6,0.5,10.0,0,12.0
2022-09-16,Hard,3,Nys H.,Habib H.,1117.0,1500.0,368.0,1521.9954659207615,0.5,0.6,0.6,0.5,10.0,0,29.0
2022-09-16,Hard,3,Kurniawan L.,Pieczkowski O.,0.0,1500.0,910.0,1500.0,0.5,0.6,0.6,0.5,10.0,0,18.0
2022-09-16,Clay,3,Lajal M.,Artnak B.,518.0,1484.0,783.0,1503.2817173379117,0.5,0.6,0.6,0.5,10.0,0,22.0
2022-09-16,Hard,3,Foster-Estwick M.,Carr S.,0.0,1469.1476815815383,767.0,1441.3983162985246,0.0,0.387557603686636,0.20843672456575685,0.0,30.0,0,15.0
2022-09-16,Hard,3,Fitriadi M.,Pieczkowski O.,1240.0,1484.0,910.0,1516.0,0.0,0.0,1.0,0.0,30.0,0,18.0
2022-09-16,Hard,3,Wibowo T.,Majchrzak K.,0.0,1500.0,101.0,1526.5632174886516,0.5,0.6,0.6,0.5,10.0,0,13.0
2022-09-16,Clay,3,Carou I.,Zhang Z.,617.0,1485.5646809171042,122.0,1466.3156670252608,0.0,0.44642857142857145,0.3833333333333333,0.0,30.0,0,16.0
2022-09-16,Hard,3,Dellien M.,Samrej K.,361.0,1482.0628408211835,575.0,1484.852444647843,0.4,0.6666936157598298,0.4297849462365592,0.5,30.0,0,27.0
2022-09-16,Hard,3,Habib H.,Vacherot V.,368.0,1505.3194078411768,262.0,1520.0085685361291,0.2641489750143447,0.16945480843242572,0.8323846062420945,1.0,30.0,1,26.0
2022-09-16,Hard,3,Mansouri S.,Tsitsipas S.,254.0,1500.0,6.0,1880.4877383397709,0.5,0.6,0.6,0.5,10.0,0,18.0
2022-09-16,Hard,3,Mansouri S.,Pervolarakis M.,254.0,1496.779896160036,391.0,1412.2127345839358,0.0,0.0,1.0,0.0,0.0,0,19.0
2022-09-16,Clay,3,Carou I.,Te R.,617.0,1468.6791369435184,537.0,1500.0,0.0,0.41762672811059914,0.42311827956989245,0.0,0.0,0,22.0
2022-09-16,Clay,3,Lajal M.,Kriznik M.,518.0,1500.0,0.0,1500.0,0.0,0.0,1.0,0.0,0.0,0,0.0
2022-09-16,Clay,3,Tamm K.,Bedene A.,970.0,1544.3963426540877,330.0,1497.8261344398668,1.0,0.0,1.0,0.5,30.0,0,32.0
2022-09-16,Clay,3,Te R.,Carou I.,537.0,1500.0,617.0,1468.6791369435184,0.5,0.6,0.6,0.5,10.0,1,22.0
2022-09-16,Clay,3,Henning P.,Lazarov A.,1310.0,1534.3609469915973,332.0,1463.2063371133336,1.0,0.04162330905306972,0.9646201873048907,0.5,30.0,0,13.0
2022-09-16,Clay,3,Cronje L.,Kuzmanov D.,0.0,1500.0,162.0,1497.1355043817296,0.5,0.6,0.6,0.5,10.0,0,16.0
2022-09-16,Hard,3,Dougaz A.,Tsitsipas S.,355.0,1475.2223198883064,6.0,1883.7078421797348,0.7249461439034899,0.18946442656378124,0.8139344911147837,0.3965528106314446,30.0,0,21.0
2022-09-16,Clay,3,Zhang Z.,Cuevas M.,122.0,1452.3444410377213,404.0,1408.0517700606124,0.05470618620921631,0.5890158906360035,0.3712066043184533,0.6140730789433806,18.0,1,14.0
2022-09-16,Clay,3,Cuevas M.,Bu Y.,404.0,1394.0805440730728,0.0,1500.0,0.0797720146888332,0.2321036841396304,0.7358670807690018,0.2434779292280576,30.0,1,33.0
2022-09-16,Clay,3,Zhang Z.,Carou I.,122.0,1466.3156670252608,617.0,1485.5646809171042,0.36980412976846355,0.5510148654336807,0.4117739201688757,0.6875671685093596,0.0,1,16.0
2022-09-16,Hard,3,Tsitsipas S.,Mansouri S.,6.0,1880.4877383397709,254.0,1500.0,0.4047882638621225,0.6748018339420833,0.369859214535566,0.5688966677579533,18.0,1,18.0
2022-09-16,Hard,3,Pervolarakis M.,Mansouri S.,391.0,1412.2127345839358,254.0,1496.779896160036,0.14988092450556542,0.6002464852210414,0.2814658694364114,0.14842091870239812,25.0,1,19.0
2022-09-16,Clay,3,Cuevas M.,Zhang Z.,404.0,1408.0517700606124,122.0,1452.3444410377213,0.388897211502906,0.21712925290481555,0.7529079142677759,0.378698224852071,0.0,0,14.0
2022-09-16,Clay,3,Kriznik M.,Lajal M.,0.0,1500.0,518.0,1500.0,0.5,0.6,0.6,0.5,10.0,1,0.0
2022-09-16,Hard,3,O'Hoisin O.,King D.,811.0,1514.5641271217237,868.0,1529.5589471453843,0.5,0.6,0.6,0.5,10.0,0,22.0
2022-09-16,Clay,3,Artnak B.,Lajal M.,783.0,1503.2817173379117,518.0,1484.0,0.4,0.5283674907330822,0.5145360414177619,0.4666666666666667,30.0,1,22.0
