Date,Surface,Player_1,Player_2,Rank_1,Rank_2,Score,Best of,P1_Ace,P1_DF,P1_SvPt,P1_1stIn,P1_1stWon,P1_2ndWon,P1_BpSaved,P1_BpFaced,P2_Ace,P2_DF,P2_SvPt,P2_1stIn,P2_1stWon,P2_2ndWon,P2_BpSaved,P2_BpFaced
2017-10-23,Hard,Dzumhur D.,Berankis R.,31.0,126.0,6-4 6-2,3,1.0,2.0,50.0,30.0,21.0,10.0,2.0,4.0,6.0,4.0,65.0,37.0,19.0,12.0,6.0,11.0
2017-10-23,Hard,Edmund K.,Struff J.,63.0,51.0,6-2 7-5,3,6.0,1.0,51.0,29.0,27.0,11.0,0.0,1.0,5.0,7.0,62.0,30.0,25.0,11.0,6.0,10.0
2017-10-23,Hard,Pouille L.,Gasquet R.,25.0,32.0,7-6(5) 6-1,3,9.0,1.0,59.0,41.0,31.0,11.0,5.0,6.0,2.0,5.0,83.0,41.0,32.0,12.0,3.0,7.0
2017-10-23,Hard,Tsonga J.,Kohlschreiber P.,15.0,34.0,7-6(4) 7-5,3,19.0,4.0,71.0,41.0,38.0,13.0,1.0,2.0,1.0,0.0,74.0,46.0,35.0,12.0,2.0,4.0
2017-10-23,Hard,Pouille L.,Edmund K.,25.0,63.0,6-7(7) 6-4 6-3,3,13.0,4.0,99.0,53.0,43.0,29.0,7.0,7.0,1.0,4.0,97.0,56.0,41.0,23.0,1.0,4.0
2017-10-23,Hard,Pouille L.,Tsonga J.,25.0,15.0,6-1 6-4,3,3.0,3.0,58.0,36.0,28.0,14.0,2.0,2.0,3.0,1.0,53.0,34.0,24.0,6.0,4.0,7.0
2017-10-23,Hard,Tsonga J.,Dzumhur D.,15.0,31.0,6-7(5) 7-6(7) 6-1,3,11.0,2.0,96.0,51.0,47.0,23.0,1.0,3.0,2.0,8.0,110.0,69.0,48.0,19.0,1.0,5.0
2017-10-23,Hard,Zverev A.,Troicki V.,5.0,48.0,6-3 4-6 6-4,3,8.0,7.0,95.0,57.0,40.0,22.0,3.0,5.0,2.0,1.0,76.0,47.0,33.0,15.0,1.0,4.0
2017-10-23,Hard,Simon G.,Gulbis E.,74.0,203.0,6-3 6-3,3,2.0,3.0,55.0,36.0,24.0,11.0,3.0,5.0,4.0,2.0,60.0,30.0,21.0,8.0,4.0,9.0
2017-10-23,Hard,Potro J.,Cilic M.,19.0,4.0,6-4 6-4,3,7.0,2.0,55.0,37.0,28.0,9.0,1.0,3.0,6.0,6.0,66.0,28.0,18.0,17.0,8.0,12.0
2017-10-23,Hard,Federer R.,Tiafoe F.,2.0,76.0,6-1 6-3,3,8.0,2.0,40.0,21.0,21.0,11.0,0.0,0.0,4.0,2.0,61.0,34.0,21.0,10.0,6.0,10.0
2017-10-23,Hard,Paire B.,Johnson S.,40.0,43.0,6-3 7-6(4),3,7.0,6.0,68.0,39.0,29.0,15.0,0.0,2.0,5.0,10.0,102.0,55.0,39.0,15.0,7.0,11.0
2017-10-23,Hard,Shapovalov D.,Sugita Y.,49.0,38.0,4-6 6-2 7-6(3),3,13.0,3.0,89.0,51.0,39.0,24.0,4.0,6.0,6.0,3.0,93.0,56.0,39.0,19.0,2.0,5.0
2017-10-23,Hard,Mannarino A.,Bemelmans R.,28.0,84.0,7-6(0) 4-6 6-1,3,6.0,8.0,91.0,51.0,40.0,21.0,5.0,7.0,18.0,5.0,103.0,63.0,43.0,17.0,0.0,4.0
2017-10-23,Hard,Federer R.,Potro J.,2.0,19.0,6-7(5) 6-4 6-3,3,7.0,5.0,101.0,53.0,39.0,27.0,4.0,7.0,6.0,2.0,108.0,72.0,50.0,12.0,10.0,15.0
2017-10-23,Hard,Chung H.,Lorenzi P.,57.0,41.0,6-3 6-1,3,1.0,5.0,61.0,33.0,24.0,17.0,3.0,3.0,1.0,3.0,63.0,38.0,23.0,8.0,7.0,11.0
2017-10-23,Hard,Haase R.,Chiudinelli M.,44.0,366.0,6-2 7-6(3),3,8.0,1.0,65.0,36.0,32.0,15.0,6.0,7.0,9.0,1.0,75.0,48.0,36.0,9.0,4.0,7.0
2017-10-23,Hard,Sock J.,Pospisil V.,23.0,105.0,3-6 7-6(7) 7-5,3,10.0,8.0,110.0,61.0,43.0,29.0,11.0,13.0,17.0,5.0,99.0,53.0,45.0,26.0,2.0,4.0
2017-10-23,Hard,Agut R.,Kukushkin M.,21.0,82.0,6-0 6-3,3,3.0,1.0,39.0,17.0,15.0,15.0,0.0,1.0,0.0,1.0,39.0,24.0,10.0,5.0,1.0,6.0
2017-10-23,Hard,Harrison R.,Dolgopolov A.,46.0,37.0,6-4 6-1,3,7.0,2.0,49.0,32.0,28.0,9.0,2.0,2.0,5.0,5.0,49.0,27.0,18.0,9.0,3.0,7.0
2017-10-23,Hard,Benneteau J.,Young D.,93.0,58.0,6-4 6-2,3,7.0,4.0,52.0,31.0,25.0,12.0,2.0,3.0,4.0,7.0,64.0,31.0,22.0,11.0,6.0,10.0
2017-10-23,Hard,Potro J.,Sousa J.,19.0,60.0,6-1 4-6 6-1,3,8.0,1.0,78.0,48.0,40.0,12.0,3.0,4.0,5.0,7.0,71.0,34.0,27.0,12.0,5.0,10.0
2017-10-23,Hard,Mayer L.,Zverev M.,52.0,30.0,7-5 7-5,3,8.0,2.0,75.0,42.0,31.0,19.0,3.0,4.0,4.0,4.0,82.0,49.0,35.0,12.0,6.0,9.0
2017-10-23,Hard,Fucsovics M.,Donaldson J.,100.0,50.0,6-0 6-1,3,4.0,2.0,45.0,29.0,22.0,9.0,5.0,6.0,0.0,0.0,41.0,17.0,7.0,7.0,4.0,10.0
2017-10-23,Hard,Coric B.,Laaksonen H.,54.0,94.0,6-7(8) 6-1 6-3,3,4.0,6.0,89.0,56.0,41.0,19.0,3.0,5.0,9.0,12.0,106.0,56.0,40.0,20.0,9.0,15.0
2017-10-23,Hard,Goffin D.,Gojowczyk P.,10.0,69.0,6-2 7-5,3,3.0,0.0,57.0,30.0,23.0,14.0,2.0,4.0,9.0,3.0,80.0,37.0,23.0,18.0,6.0,11.0
2017-10-23,Hard,Federer R.,Paire B.,2.0,40.0,6-1 6-3,3,2.0,1.0,56.0,34.0,24.0,14.0,0.0,0.0,4.0,2.0,49.0,28.0,18.0,7.0,5.0,9.0
2017-10-23,Hard,Cilic M.,Mayer F.,4.0,68.0,6-3 RET,3,7.0,0.0,24.0,17.0,14.0,6.0,0.0,0.0,2.0,0.0,28.0,21.0,15.0,2.0,2.0,3.0
2017-10-23,Hard,Federer R.,Goffin D.,2.0,10.0,6-1 6-2,3,4.0,3.0,40.0,23.0,21.0,11.0,0.0,0.0,6.0,2.0,65.0,38.0,21.0,10.0,6.0,10.0
2017-10-23,Hard,Potro J.,Agut R.,19.0,21.0,6-2 2-6 6-4,3,8.0,0.0,81.0,53.0,34.0,16.0,2.0,5.0,0.0,2.0,69.0,40.0,31.0,12.0,3.0,7.0
2017-10-23,Hard,Goffin D.,Sock J.,10.0,23.0,7-6(6) 6-3,3,2.0,2.0,64.0,36.0,27.0,18.0,2.0,3.0,6.0,4.0,64.0,42.0,27.0,11.0,2.0,5.0
2017-10-23,Hard,Federer R.,Mannarino A.,2.0,28.0,4-6 6-1 6-3,3,12.0,2.0,72.0,38.0,32.0,19.0,2.0,3.0,1.0,1.0,83.0,42.0,26.0,24.0,4.0,8.0
2017-10-23,Hard,Cilic M.,Coric B.,4.0,54.0,6-3 3-6 6-3,3,10.0,6.0,69.0,41.0,38.0,16.0,1.0,2.0,2.0,1.0,81.0,50.0,38.0,15.0,1.0,3.0
2017-10-23,Hard,Cilic M.,Fucsovics M.,4.0,100.0,7-6(3) 5-7 7-6(4),3,11.0,5.0,123.0,69.0,52.0,24.0,4.0,9.0,4.0,5.0,112.0,54.0,41.0,26.0,1.0,5.0
2017-10-23,Hard,Potro J.,Benneteau J.,19.0,93.0,6-4 6-4,3,12.0,1.0,53.0,37.0,33.0,9.0,1.0,1.0,12.0,5.0,71.0,45.0,36.0,8.0,5.0,7.0
2017-10-23,Hard,Agut R.,Harrison R.,21.0,46.0,6-3 7-6(1),3,3.0,3.0,69.0,38.0,26.0,23.0,3.0,4.0,5.0,6.0,77.0,44.0,32.0,12.0,4.0,6.0
2017-10-23,Hard,Sock J.,Haase R.,23.0,44.0,6-4 2-6 6-4,3,3.0,2.0,80.0,53.0,39.0,13.0,2.0,5.0,6.0,3.0,77.0,40.0,32.0,21.0,3.0,6.0
2017-10-23,Hard,Goffin D.,Chung H.,10.0,57.0,6-4 6-1,3,4.0,2.0,43.0,28.0,21.0,8.0,1.0,3.0,1.0,3.0,60.0,30.0,15.0,10.0,10.0,16.0
2017-10-23,Hard,Mannarino A.,Shapovalov D.,28.0,49.0,4-6 6-1 6-2,3,3.0,2.0,76.0,47.0,30.0,20.0,4.0,5.0,9.0,5.0,76.0,40.0,28.0,16.0,4.0,9.0
2017-10-23,Hard,Fucsovics M.,Mayer L.,100.0,52.0,3-0 RET,3,1.0,0.0,9.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
2017-10-30,Hard,Potro J.,Haase R.,17.0,43.0,7-5 6-4,3,5.0,1.0,71.0,40.0,27.0,19.0,2.0,3.0,9.0,4.0,63.0,35.0,28.0,12.0,0.0,3.0
2017-10-30,Hard,Agut R.,Chardy J.,23.0,88.0,6-4 6-1,3,3.0,2.0,55.0,30.0,21.0,16.0,3.0,4.0,4.0,9.0,54.0,31.0,21.0,8.0,6.0,10.0
2017-10-30,Hard,Cilic M.,Coric B.,5.0,51.0,6-4 6-3,3,13.0,5.0,79.0,51.0,44.0,8.0,4.0,4.0,4.0,0.0,54.0,35.0,24.0,11.0,2.0,4.0
2017-10-30,Hard,Thiem D.,Gojowczyk P.,6.0,62.0,6-4 6-7(3) 6-4,3,13.0,6.0,93.0,56.0,47.0,21.0,0.0,1.0,6.0,5.0,106.0,54.0,46.0,22.0,3.0,6.0
2017-10-30,Hard,Verdasco F.,Anderson K.,39.0,16.0,5-7 6-4 7-5,3,5.0,8.0,103.0,70.0,57.0,16.0,5.0,6.0,11.0,5.0,106.0,66.0,53.0,16.0,3.0,5.0
2017-10-30,Hard,Sock J.,Edmund K.,22.0,50.0,4-6 7-6(4) 7-6(5),3,14.0,7.0,133.0,81.0,63.0,25.0,4.0,7.0,9.0,6.0,122.0,69.0,51.0,28.0,3.0,5.0
2017-10-30,Hard,Pouille L.,Lopez F.,18.0,33.0,6-3 6-4,3,14.0,1.0,45.0,25.0,23.0,17.0,0.0,0.0,8.0,2.0,57.0,40.0,27.0,7.0,1.0,3.0
2017-10-30,Hard,Nadal R.,Cuevas P.,1.0,36.0,6-3 6-7(5) 6-3,3,3.0,7.0,104.0,68.0,49.0,20.0,3.0,5.0,11.0,1.0,87.0,47.0,33.0,24.0,6.0,10.0
2017-10-30,Hard,Krajinovic F.,Mahut N.,77.0,111.0,6-2 3-6 6-1,3,8.0,1.0,75.0,51.0,38.0,11.0,4.0,6.0,9.0,4.0,73.0,38.0,24.0,17.0,1.0,6.0
2017-10-30,Hard,Isner J.,Dimitrov G.,14.0,8.0,7-6(10) 5-7 7-6(3),3,25.0,4.0,131.0,103.0,77.0,15.0,10.0,12.0,14.0,7.0,109.0,72.0,64.0,18.0,1.0,2.0
2017-10-30,Hard,Benneteau J.,Cilic M.,83.0,5.0,7-6(5) 7-5,3,12.0,3.0,86.0,52.0,37.0,15.0,1.0,4.0,9.0,1.0,81.0,48.0,32.0,15.0,3.0,7.0
2017-10-30,Hard,Cilic M.,Agut R.,5.0,23.0,7-6(4) 6-2,3,7.0,4.0,69.0,39.0,30.0,13.0,6.0,8.0,2.0,4.0,68.0,34.0,23.0,13.0,4.0,8.0
2017-10-30,Hard,Verdasco F.,Thiem D.,39.0,6.0,6-4 6-4,3,4.0,0.0,51.0,41.0,32.0,6.0,3.0,4.0,4.0,1.0,69.0,33.0,19.0,22.0,6.0,9.0
2017-10-30,Hard,Sock J.,Pouille L.,22.0,18.0,7-6(6) 6-3,3,7.0,4.0,67.0,45.0,35.0,9.0,2.0,4.0,11.0,6.0,75.0,42.0,32.0,12.0,3.0,6.0
2017-10-30,Hard,Krajinovic F.,Nadal R.,77.0,1.0,W/O,3,6.0,1.0,52.0,34.0,26.0,12.0,3.0,5.0,3.0,5.0,59.0,34.0,24.0,8.0,4.0,9.0
2017-10-30,Hard,Isner J.,Potro J.,14.0,17.0,6-4 6-7(5) 6-4,3,15.0,4.0,87.0,60.0,51.0,18.0,0.0,0.0,10.0,2.0,90.0,66.0,55.0,12.0,0.0,2.0
2017-10-30,Hard,Sock J.,Verdasco F.,22.0,39.0,6-7(3) 6-2 6-3,3,10.0,8.0,115.0,79.0,59.0,14.0,4.0,5.0,9.0,6.0,99.0,69.0,49.0,11.0,14.0,18.0
2017-10-30,Hard,Krajinovic F.,Isner J.,77.0,14.0,6-4 6-7(2) 7-6(5),3,12.0,2.0,116.0,77.0,61.0,23.0,5.0,5.0,31.0,2.0,92.0,74.0,63.0,12.0,0.0,1.0
2017-10-30,Hard,Sock J.,Benneteau J.,22.0,83.0,7-5 6-2,3,6.0,1.0,52.0,34.0,26.0,12.0,3.0,5.0,3.0,5.0,59.0,34.0,24.0,8.0,4.0,9.0
2017-10-30,Hard,Sock J.,Krajinovic F.,22.0,77.0,5-7 6-4 6-1,3,9.0,3.0,72.0,39.0,31.0,20.0,1.0,4.0,5.0,5.0,105.0,72.0,43.0,13.0,2.0,8.0
2017-10-30,Hard,Benneteau J.,Tsonga J.,83.0,15.0,2-6 7-6(4) 6-2,3,4.0,7.0,96.0,59.0,45.0,16.0,1.0,3.0,21.0,3.0,83.0,50.0,41.0,14.0,4.0,6.0
2017-10-30,Hard,Benneteau J.,Goffin D.,83.0,10.0,6-3 6-3,3,14.0,3.0,56.0,35.0,31.0,7.0,2.0,3.0,3.0,2.0,53.0,27.0,16.0,14.0,4.0,8.0
2017-10-30,Hard,Goffin D.,Mannarino A.,10.0,28.0,6-2 2-6 6-3,3,5.0,3.0,64.0,35.0,27.0,19.0,1.0,4.0,2.0,3.0,69.0,38.0,24.0,16.0,5.0,9.0
2017-10-30,Hard,Haase R.,Zverev A.,43.0,4.0,3-6 6-2 6-2,3,3.0,4.0,60.0,37.0,29.0,17.0,0.0,1.0,6.0,3.0,89.0,55.0,36.0,13.0,7.0,11.0
2017-10-30,Hard,Isner J.,Schwartzman D.,14.0,25.0,7-6(2) 6-7(11) 6-3,3,29.0,4.0,130.0,90.0,67.0,24.0,4.0,4.0,7.0,2.0,105.0,57.0,44.0,33.0,3.0,4.0
2017-10-30,Hard,Dimitrov G.,Gasquet R.,8.0,30.0,6-4 6-4,3,7.0,2.0,50.0,30.0,26.0,14.0,0.0,0.0,1.0,1.0,62.0,41.0,30.0,11.0,6.0,8.0
2017-10-30,Hard,Cuevas P.,Khachanov K.,36.0,44.0,6-4 6-2,3,1.0,1.0,50.0,27.0,22.0,15.0,2.0,2.0,7.0,3.0,48.0,29.0,21.0,9.0,1.0,4.0
2017-10-30,Hard,Krajinovic F.,Sugita Y.,77.0,38.0,6-4 6-2,3,6.0,1.0,50.0,29.0,23.0,14.0,1.0,1.0,4.0,1.0,51.0,30.0,18.0,11.0,1.0,4.0
2017-10-30,Hard,Mahut N.,Pospisil V.,111.0,109.0,5-7 7-5 7-6(4),3,11.0,4.0,103.0,54.0,47.0,30.0,5.0,7.0,12.0,6.0,112.0,55.0,49.0,29.0,3.0,5.0
2017-10-30,Hard,Haase R.,Johnson S.,43.0,42.0,6-2 6-1,3,4.0,0.0,39.0,26.0,22.0,7.0,1.0,1.0,2.0,1.0,52.0,31.0,15.0,9.0,2.0,7.0
2017-10-30,Hard,Sousa J.,Lorenzi P.,58.0,41.0,6-4 7-5,3,7.0,1.0,67.0,37.0,26.0,16.0,2.0,5.0,5.0,4.0,73.0,39.0,27.0,13.0,6.0,11.0
2017-10-30,Hard,Schwartzman D.,Troicki V.,25.0,53.0,6-3 6-4,3,1.0,1.0,46.0,24.0,21.0,15.0,0.0,0.0,5.0,2.0,59.0,36.0,25.0,9.0,3.0,6.0
2017-10-30,Hard,Gasquet R.,Paire B.,30.0,40.0,6-3 4-6 6-4,3,1.0,2.0,76.0,39.0,30.0,27.0,2.0,4.0,7.0,2.0,87.0,46.0,37.0,20.0,8.0,11.0
2017-10-30,Hard,Mannarino A.,Ferrer D.,28.0,34.0,6-2 6-4,3,3.0,1.0,65.0,37.0,25.0,17.0,6.0,7.0,3.0,8.0,69.0,33.0,22.0,15.0,6.0,10.0
